     1,     7,     0,'1 ',1,2,1, 0.00000E+0, 0.00000E+0,2,'            ',1,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000,'            ',  0.00000E+0, 1.30000E-1,   500.00, 1.00000,   0.000,   0.000,   500.00,   500.00,   500.00, 0,      0, 1.10000, 0.90000, 1.10000, 0.90000,  33, 0, 0.00000, 0.00000,  0.000, 
     1,     9,     0,'1 ',1,2,1, 0.00000E+0, 0.00000E+0,2,'            ',1,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000,'            ',  0.00000E+0, 1.20000E-1,   800.00, 1.00000,   0.000,   0.000,   800.00,   800.00,   800.00, 0,      0, 1.10000, 0.90000, 1.10000, 0.90000,  33, 0, 0.00000, 0.00000,  0.000, 
     2,    10,     0,'1 ',1,2,1, 0.00000E+0, 0.00000E+0,2,'            ',1,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000,'            ',  0.00000E+0, 1.20000E-1,   700.00, 1.00000,   0.000,   0.000,   700.00,   700.00,   700.00, 0,      0, 1.10000, 0.90000, 1.10000, 0.90000,  33, 0, 0.00000, 0.00000,  0.000, 
     3,     8,     0,'1 ',1,2,1, 0.00000E+0, 0.00000E+0,2,'            ',1,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000,'            ',  0.00000E+0, 1.30000E-1,   500.00, 1.00000,   0.000,   0.000,   500.00,   500.00,   500.00, 0,      0, 1.10000, 0.90000, 1.10000, 0.90000,  33, 0, 0.00000, 0.00000,  0.000, 
     3,    11,     0,'1 ',1,2,1, 0.00000E+0, 0.00000E+0,2,'            ',1,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000,'            ',  0.00000E+0, 1.00000E-1,   300.00, 1.00000,   0.000,   0.000,   400.00,   400.00,   400.00, 0,      0, 1.10000, 0.90000, 1.10000, 0.90000,  33, 0, 0.00000, 0.00000,  0.000, 
    13,     5,     0,'1 ',1,2,1, 0.00000E+0, 0.00000E+0,2,'            ',1,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000,'            ',  0.00000E+0, 1.00000E-1,   150.00, 1.00000,   0.000,   0.000,   150.00,   150.00,   150.00, 0,      0, 1.10000, 0.90000, 1.10000, 0.90000,  33, 0, 0.00000, 0.00000,  0.000, 
    14,     5,     0,'1 ',1,2,1, 0.00000E+0, 0.00000E+0,2,'            ',1,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000,'            ',  0.00000E+0, 1.00000E-1,   150.00, 1.00000,   0.000,   0.000,   150.00,   150.00,   150.00, 0,      0, 1.10000, 0.90000, 1.10000, 0.90000,  33, 0, 0.00000, 0.00000,  0.000, 
     6,    12,     0,'1 ',1,2,1, 0.00000E+0, 0.00000E+0,2,'            ',1,   1,1.0000,   0,1.0000,   0,1.0000,   0,1.0000,'            ',  0.00000E+0, 1.10000E-1,   400.00, 1.00000,   0.000,   0.000,   500.00,   500.00,   500.00, 0,      0, 1.10000, 0.90000, 1.10000, 0.90000,  33, 0, 0.00000, 0.00000,  0.000, 
